HHS	DVD	age	rcu	pi	flu	allcause	pop	AH1P	AH3	B	RSV
7	201208	2	4	1	0	8	5025055	0.000343603911914484	0.00278319168650732	0	0.00236622369610299
7	201208	3	61	8	0	156	11778117	0.000343603911914484	0.00278319168650732	0	0.00236622369610299
7	201208	4	233	18	0	388	5513570	0.000343603911914484	0.00278319168650732	0	0.00236622369610299
7	201208	5	1367	191	4	1946	3988768	0.000343603911914484	0.00278319168650732	0	0.00236622369610299
7	201209	1	3	0	0	21	1936203	0.000318472158049358	0.00291402024615163	0	0.00382192986321075
7	201209	2	2	1	1	10	5025188	0.000318472158049358	0.00291402024615163	0	0.00382192986321075
7	201209	3	74	6	1	177	11777616	0.000318472158049358	0.00291402024615163	0	0.00382192986321075
7	201209	4	226	26	4	405	5514251	0.000318472158049358	0.00291402024615163	0	0.00382192986321075
7	201209	5	1442	205	10	2027	3991210	0.000318472158049358	0.00291402024615163	0	0.00382192986321075
7	201210	1	4	1	0	28	1935862	0.000274926364086409	0.00298253449524044	8.80394826845093e-05	0.00283291490949266
7	201210	2	2	1	0	8	5025324	0.000274926364086409	0.00298253449524044	8.80394826845093e-05	0.00283291490949266
7	201210	3	76	7	1	172	11777118	0.000274926364086409	0.00298253449524044	8.80394826845093e-05	0.00283291490949266
7	201210	4	207	28	2	407	5514940	0.000274926364086409	0.00298253449524044	8.80394826845093e-05	0.00283291490949266
7	201210	5	1415	221	9	1961	3993640	0.000274926364086409	0.00298253449524044	8.80394826845093e-05	0.00283291490949266
7	201211	1	4	0	0	24	1935519	0.0002196908477708	0.0016633735616932	0	0.00404134592492659
7	201211	2	4	0	0	15	5025464	0.0002196908477708	0.0016633735616932	0	0.00404134592492659
7	201211	3	71	10	2	197	11776624	0.0002196908477708	0.0016633735616932	0	0.00404134592492659
7	201211	4	226	21	0	403	5515635	0.0002196908477708	0.0016633735616932	0	0.00404134592492659
7	201211	5	1472	244	13	2021	3996058	0.0002196908477708	0.0016633735616932	0	0.00404134592492659
7	201212	1	9	0	0	36	1935174	9.45104938867701e-05	0.000544560464776151	0.00015976773966573	0.00143520172920063
7	201212	2	1	0	0	8	5025606	9.45104938867701e-05	0.000544560464776151	0.00015976773966573	0.00143520172920063
7	201212	3	70	6	1	185	11776133	9.45104938867701e-05	0.000544560464776151	0.00015976773966573	0.00143520172920063
7	201212	4	221	25	1	401	5516337	9.45104938867701e-05	0.000544560464776151	0.00015976773966573	0.00143520172920063
7	201212	5	1375	211	4	1905	3998464	9.45104938867701e-05	0.000544560464776151	0.00015976773966573	0.00143520172920063
7	201213	1	7	1	0	24	1934827	3.30904999720003e-05	0.000165452499860002	0	0.000626174076393237
7	201213	2	2	0	0	9	5025753	3.30904999720003e-05	0.000165452499860002	0	0.000626174076393237
7	201213	3	64	5	0	187	11775647	3.30904999720003e-05	0.000165452499860002	0	0.000626174076393237
7	201213	4	238	25	0	419	5517046	3.30904999720003e-05	0.000165452499860002	0	0.000626174076393237
7	201213	5	1324	172	7	1837	4000857	3.30904999720003e-05	0.000165452499860002	0	0.000626174076393237
7	201214	1	6	0	0	27	1934478	6.22128625771528e-06	6.42866246630579e-05	0	0.00122461108441343
7	201214	2	3	0	0	19	5025902	6.22128625771528e-06	6.42866246630579e-05	0	0.00122461108441343
7	201214	3	59	7	1	155	11775164	6.22128625771528e-06	6.42866246630579e-05	0	0.00122461108441343
7	201214	4	190	18	0	350	5517762	6.22128625771528e-06	6.42866246630579e-05	0	0.00122461108441343
7	201214	5	1266	145	6	1794	4003236	6.22128625771528e-06	6.42866246630579e-05	0	0.00122461108441343
7	201215	1	3	0	0	24	1934127	6.67534008312043e-06	2.13610882659854e-05	2.80364283491058e-05	0.000547736075795945
7	201215	2	4	1	0	10	5026056	6.67534008312043e-06	2.13610882659854e-05	2.80364283491058e-05	0.000547736075795945
7	201215	3	80	6	0	188	11774686	6.67534008312043e-06	2.13610882659854e-05	2.80364283491058e-05	0.000547736075795945
7	201215	4	219	13	0	397	5518486	6.67534008312043e-06	2.13610882659854e-05	2.80364283491058e-05	0.000547736075795945
7	201215	5	1245	145	1	1806	4005603	6.67534008312043e-06	2.13610882659854e-05	2.80364283491058e-05	0.000547736075795945
7	201216	1	5	0	0	21	1933774	0	3.24906057843912e-05	0	0.00077341768117192
7	201216	2	1	0	0	10	5026212	0	3.24906057843912e-05	0	0.00077341768117192
7	201216	3	67	9	0	164	11774212	0	3.24906057843912e-05	0	0.00077341768117192
7	201216	4	216	13	0	384	5519218	0	3.24906057843912e-05	0	0.00077341768117192
7	201216	5	1231	149	0	1762	4007955	0	3.24906057843912e-05	0	0.00077341768117192
7	201217	1	2	1	0	22	1933419	0	0	8.6544291935395e-05	0.000162270547378866
7	201217	2	3	0	0	15	5026373	0	0	8.6544291935395e-05	0.000162270547378866
7	201217	3	66	11	0	169	11773743	0	0	8.6544291935395e-05	0.000162270547378866
7	201217	4	202	12	0	357	5519958	0	0	8.6544291935395e-05	0.000162270547378866
7	201217	5	1257	159	1	1758	4010293	0	0	8.6544291935395e-05	0.000162270547378866
7	201218	1	3	2	1	27	1933062	0	0	0	0
7	201218	2	2	0	0	10	5026538	0	0	0	0
7	201218	3	54	7	0	153	11773278	0	0	0	0
7	201218	4	203	17	0	379	5520706	0	0	0	0
7	201218	5	1229	162	0	1716	4012617	0	0	0	0
7	201219	1	4	0	0	21	1932702	0	3.12566057775097e-05	3.12566057775097e-05	0
7	201219	2	1	0	0	7	5026706	0	3.12566057775097e-05	3.12566057775097e-05	0
7	201219	3	68	5	0	165	11772817	0	3.12566057775097e-05	3.12566057775097e-05	0
7	201219	4	228	21	0	401	5521462	0	3.12566057775097e-05	3.12566057775097e-05	0
7	201219	5	1138	116	1	1630	4014925	0	3.12566057775097e-05	3.12566057775097e-05	0
7	201220	1	4	1	0	25	1932340	0	0	3.17233264503328e-05	0
7	201220	2	0	0	0	10	5026879	0	0	3.17233264503328e-05	0
7	201220	3	61	3	0	196	11772361	0	0	3.17233264503328e-05	0
7	201220	4	216	17	0	384	5522226	0	0	3.17233264503328e-05	0
7	201220	5	1204	157	0	1691	4017219	0	0	3.17233264503328e-05	0
7	201221	1	3	0	0	20	1931976	0	0	3.08632772510968e-05	0.000175259324390157
7	201221	2	4	0	0	14	5027056	0	0	3.08632772510968e-05	0.000175259324390157
7	201221	3	73	4	0	181	11771910	0	0	3.08632772510968e-05	0.000175259324390157
7	201221	4	208	21	0	383	5523000	0	0	3.08632772510968e-05	0.000175259324390157
7	201221	5	1203	144	0	1706	4019497	0	0	3.08632772510968e-05	0.000175259324390157
7	201222	1	6	1	0	27	1931609	0	0	0	0
7	201222	2	2	0	0	15	5027237	0	0	0	0
7	201222	3	49	6	0	160	11771464	0	0	0	0
7	201222	4	189	10	0	358	5523782	0	0	0	0
7	201222	5	1158	128	0	1693	4021759	0	0	0	0
7	201223	1	4	0	0	31	1931240	0	0	0	0
7	201223	2	3	0	0	12	5027422	0	0	0	0
7	201223	3	64	8	0	175	11771023	0	0	0	0
7	201223	4	212	15	0	385	5524573	0	0	0	0
7	201223	5	1163	116	1	1697	4024005	0	0	0	0
7	201224	1	4	0	0	28	1930869	0	0	5.7640431304134e-06	0
7	201224	2	2	0	0	11	5027612	0	0	5.7640431304134e-06	0
7	201224	3	62	7	0	177	11770587	0	0	5.7640431304134e-06	0
7	201224	4	210	18	0	373	5525373	0	0	5.7640431304134e-06	0
7	201224	5	1214	124	0	1735	4026234	0	0	5.7640431304134e-06	0
7	201225	1	4	0	0	21	1930494	0	0	0	0
7	201225	2	4	0	0	13	5027806	0	0	0	0
7	201225	3	52	4	0	159	11770156	0	0	0	0
7	201225	4	193	12	0	378	5526183	0	0	0	0
7	201225	5	1150	131	0	1680	4028447	0	0	0	0
7	201226	1	7	0	0	41	1930118	0	0	0	6.05852535492861e-05
7	201226	2	2	0	0	10	5028005	0	0	0	6.05852535492861e-05
7	201226	3	69	3	0	187	11769730	0	0	0	6.05852535492861e-05
7	201226	4	188	11	0	360	5527003	0	0	0	6.05852535492861e-05
7	201226	5	1151	116	0	1681	4030642	0	0	0	6.05852535492861e-05
7	201227	1	3	0	0	22	1929738	0	0	0	0
7	201227	2	1	0	0	21	5028208	0	0	0	0
7	201227	3	59	4	0	185	11769310	0	0	0	0
7	201227	4	224	14	0	412	5527832	0	0	0	0
7	201227	5	1092	115	0	1549	4032820	0	0	0	0
7	201228	1	2	0	0	25	1929356	0	0	0	0
7	201228	2	3	0	0	15	5028416	0	0	0	0
7	201228	3	60	8	0	170	11768895	0	0	0	0
7	201228	4	206	14	0	384	5528671	0	0	0	0
7	201228	5	1166	116	1	1671	4034980	0	0	0	0
7	201229	1	4	0	0	24	1928971	0	0	0	0
7	201229	2	2	0	0	10	5028629	0	0	0	0
7	201229	3	60	7	0	202	11768486	0	0	0	0
7	201229	4	206	16	0	382	5529520	0	0	0	0
7	201229	5	1181	129	0	1705	4037123	0	0	0	0
7	201230	1	6	0	0	35	1928584	0	0	0	0
7	201230	2	3	1	0	10	5028846	0	0	0	0
7	201230	3	50	2	0	179	11768082	0	0	0	0
7	201230	4	218	19	0	383	5530378	0	0	0	0
7	201230	5	1147	114	0	1689	4039248	0	0	0	0
7	201231	1	2	0	0	18	1928195	0	0	0	0
7	201231	2	2	0	0	10	5029067	0	0	0	0
7	201231	3	81	5	0	221	11767683	0	0	0	0
7	201231	4	223	21	0	395	5531245	0	0	0	0
7	201231	5	1176	130	0	1693	4041358	0	0	0	0
7	201232	1	3	0	0	25	1927805	0	0	1.0623630732039e-05	0
7	201232	2	2	0	0	8	5029293	0	0	1.0623630732039e-05	0
7	201232	3	58	3	0	205	11767289	0	0	1.0623630732039e-05	0
7	201232	4	222	28	0	404	5532120	0	0	1.0623630732039e-05	0
7	201232	5	1091	126	0	1587	4043452	0	0	1.0623630732039e-05	0
7	201233	1	3	0	0	24	1927413	0	0	1.40405144444492e-05	0
7	201233	2	3	0	0	12	5029522	0	0	1.40405144444492e-05	0
7	201233	3	61	5	0	187	11766899	0	0	1.40405144444492e-05	0
7	201233	4	196	18	0	386	5533003	0	0	1.40405144444492e-05	0
7	201233	5	1104	115	0	1644	4045530	0	0	1.40405144444492e-05	0
7	201234	1	5	0	0	24	1927019	0	0	0	0
7	201234	2	4	1	0	9	5029755	0	0	0	0
7	201234	3	66	2	0	191	11766515	0	0	0	0
7	201234	4	214	19	0	370	5533893	0	0	0	0
7	201234	5	1149	118	0	1678	4047594	0	0	0	0
7	201235	1	2	1	1	16	1926625	0	0	0	0
7	201235	2	1	0	0	9	5029991	0	0	0	0
7	201235	3	61	5	0	175	11766134	0	0	0	0
7	201235	4	229	14	0	412	5534791	0	0	0	0
7	201235	5	1192	143	0	1726	4049644	0	0	0	0
7	201236	1	5	0	0	27	1926230	0	0	0	0
7	201236	2	2	0	0	12	5030230	0	0	0	0
7	201236	3	53	4	0	164	11765759	0	0	0	0
7	201236	4	201	17	0	392	5535695	0	0	0	0
7	201236	5	1155	134	0	1664	4051680	0	0	0	0
7	201237	1	4	1	0	21	1925835	0	0	3.97662965342143e-05	0
7	201237	2	0	0	0	8	5030473	0	0	3.97662965342143e-05	0
7	201237	3	66	8	0	191	11765387	0	0	3.97662965342143e-05	0
7	201237	4	201	22	0	359	5536606	0	0	3.97662965342143e-05	0
7	201237	5	1185	135	0	1682	4053703	0	0	3.97662965342143e-05	0
7	201238	1	6	1	0	29	1925439	0	0	6.82638613812474e-05	0
7	201238	2	4	0	0	7	5030718	0	0	6.82638613812474e-05	0
7	201238	3	50	1	0	169	11765020	0	0	6.82638613812474e-05	0
7	201238	4	208	17	0	398	5537523	0	0	6.82638613812474e-05	0
7	201238	5	1153	123	0	1679	4055714	0	0	6.82638613812474e-05	0
7	201239	1	1	0	0	19	1925043	0	0	3.91176963668442e-05	0
7	201239	2	1	1	0	9	5030966	0	0	3.91176963668442e-05	0
7	201239	3	51	4	0	163	11764656	0	0	3.91176963668442e-05	0
7	201239	4	214	16	0	387	5538445	0	0	3.91176963668442e-05	0
7	201239	5	1226	142	1	1778	4057713	0	0	3.91176963668442e-05	0
7	201240	1	7	2	0	28	1924647	0	0	9.0813856621367e-05	0.000225181297540737
7	201240	2	1	0	0	6	5031216	0	0	9.0813856621367e-05	0.000225181297540737
7	201240	3	52	3	0	173	11764296	0	0	9.0813856621367e-05	0.000225181297540737
7	201240	4	221	15	0	420	5539372	0	0	9.0813856621367e-05	0.000225181297540737
7	201240	5	1254	146	1	1831	4059700	0	0	9.0813856621367e-05	0.000225181297540737
7	201241	1	4	0	0	29	1924252	0	0	0.000369213341024554	0.000175376336986663
7	201241	2	2	1	0	9	5031469	0	0	0.000369213341024554	0.000175376336986663
7	201241	3	62	2	0	179	11763940	0	0	0.000369213341024554	0.000175376336986663
7	201241	4	212	18	0	363	5540303	0	0	0.000369213341024554	0.000175376336986663
7	201241	5	1315	161	0	1900	4061676	0	0	0.000369213341024554	0.000175376336986663
7	201242	1	4	1	0	20	1923858	0	4.18636396274214e-05	0.000669818234038742	0
7	201242	2	1	0	0	5	5031724	0	4.18636396274214e-05	0.000669818234038742	0
7	201242	3	73	10	0	176	11763588	0	4.18636396274214e-05	0.000669818234038742	0
7	201242	4	224	21	0	368	5541239	0	4.18636396274214e-05	0.000669818234038742	0
7	201242	5	1284	134	0	1869	4063642	0	4.18636396274214e-05	0.000669818234038742	0
7	201243	1	4	0	0	29	1923465	0	8.79314813215022e-05	0.000703451850572017	0.000773279791621446
7	201243	2	4	1	0	14	5031981	0	8.79314813215022e-05	0.000703451850572017	0.000773279791621446
7	201243	3	53	6	0	170	11763239	0	8.79314813215022e-05	0.000703451850572017	0.000773279791621446
7	201243	4	206	14	0	352	5542179	0	8.79314813215022e-05	0.000703451850572017	0.000773279791621446
7	201243	5	1298	153	2	1857	4065598	0	8.79314813215022e-05	0.000703451850572017	0.000773279791621446
7	201244	1	5	1	0	23	1923073	0	0	0.000289769037212477	0.000785910169220182
7	201244	2	1	0	0	8	5032239	0	0	0.000289769037212477	0.000785910169220182
7	201244	3	64	5	0	186	11762893	0	0	0.000289769037212477	0.000785910169220182
7	201244	4	233	21	0	415	5543123	0	0	0.000289769037212477	0.000785910169220182
7	201244	5	1318	141	0	1912	4067545	0	0	0.000289769037212477	0.000785910169220182
7	201245	1	5	1	0	28	1922682	0	4.45994172167917e-05	0.00075819009268546	0.000750137420132428
7	201245	2	2	0	0	8	5032499	0	4.45994172167917e-05	0.00075819009268546	0.000750137420132428
7	201245	3	69	7	0	185	11762550	0	4.45994172167917e-05	0.00075819009268546	0.000750137420132428
7	201245	4	222	24	0	394	5544069	0	4.45994172167917e-05	0.00075819009268546	0.000750137420132428
7	201245	5	1293	159	1	1921	4069483	0	4.45994172167917e-05	0.00075819009268546	0.000750137420132428
7	201246	1	1	0	0	25	1922293	0	5.81347948374061e-05	0.000872021922561091	0.00125922836471888
7	201246	2	2	0	0	9	5032760	0	5.81347948374061e-05	0.000872021922561091	0.00125922836471888
7	201246	3	68	4	0	195	11762210	0	5.81347948374061e-05	0.000872021922561091	0.00125922836471888
7	201246	4	223	14	0	397	5545018	0	5.81347948374061e-05	0.000872021922561091	0.00125922836471888
7	201246	5	1321	157	2	1848	4071413	0	5.81347948374061e-05	0.000872021922561091	0.00125922836471888
7	201247	1	3	0	0	22	1921906	0	6.79827000214802e-05	0.00156360210049405	0.001892799115869
7	201247	2	5	1	0	14	5033022	0	6.79827000214802e-05	0.00156360210049405	0.001892799115869
7	201247	3	63	10	0	177	11761873	0	6.79827000214802e-05	0.00156360210049405	0.001892799115869
7	201247	4	257	21	0	426	5545969	0	6.79827000214802e-05	0.00156360210049405	0.001892799115869
7	201247	5	1307	151	1	1860	4073335	0	6.79827000214802e-05	0.00156360210049405	0.001892799115869
7	201248	1	3	1	0	24	1921521	0	0.000113657332502521	0.00187534598629159	0.00298902624671321
7	201248	2	2	0	0	7	5033286	0	0.000113657332502521	0.00187534598629159	0.00298902624671321
7	201248	3	67	7	0	168	11761539	0	0.000113657332502521	0.00187534598629159	0.00298902624671321
7	201248	4	243	24	0	419	5546922	0	0.000113657332502521	0.00187534598629159	0.00298902624671321
7	201248	5	1317	156	1	1876	4075250	0	0.000113657332502521	0.00187534598629159	0.00298902624671321
7	201249	1	8	1	0	37	1921139	2.06383978635528e-06	0.000359108122825819	0.00120390654204058	0.00331371226683637
7	201249	2	0	0	0	4	5033550	2.06383978635528e-06	0.000359108122825819	0.00120390654204058	0.00331371226683637
7	201249	3	78	8	1	191	11761207	2.06383978635528e-06	0.000359108122825819	0.00120390654204058	0.00331371226683637
7	201249	4	208	16	2	405	5547876	2.06383978635528e-06	0.000359108122825819	0.00120390654204058	0.00331371226683637
7	201249	5	1363	185	5	1957	4077158	2.06383978635528e-06	0.000359108122825819	0.00120390654204058	0.00331371226683637
7	201250	1	4	1	0	26	1920760	0	0.000930502568603732	0.00150311953389834	0.0047134627929272
7	201250	2	0	0	0	12	5033814	0	0.000930502568603732	0.00150311953389834	0.0047134627929272
7	201250	3	63	5	0	171	11760877	0	0.000930502568603732	0.00150311953389834	0.0047134627929272
7	201250	4	223	17	0	393	5548831	0	0.000930502568603732	0.00150311953389834	0.0047134627929272
7	201250	5	1351	159	4	1935	4079060	0	0.000930502568603732	0.00150311953389834	0.0047134627929272
7	201251	1	3	0	0	25	1920383	0	0.00248025768911056	0.00259299667497922	0.0102326003173883
7	201251	2	2	1	0	8	5034079	0	0.00248025768911056	0.00259299667497922	0.0102326003173883
7	201251	3	61	7	1	189	11760550	0	0.00248025768911056	0.00259299667497922	0.0102326003173883
7	201251	4	250	16	1	437	5549787	0	0.00248025768911056	0.00259299667497922	0.0102326003173883
7	201251	5	1438	184	14	2020	4080957	0	0.00248025768911056	0.00259299667497922	0.0102326003173883
7	201252	1	3	0	0	22	1920010	4.46488295174349e-05	0.00379515050898196	0.00610877167488541	0.0178402160254642
7	201252	2	3	2	0	6	5034344	4.46488295174349e-05	0.00379515050898196	0.00610877167488541	0.0178402160254642
7	201252	3	62	4	0	174	11760225	4.46488295174349e-05	0.00379515050898196	0.00610877167488541	0.0178402160254642
7	201252	4	254	28	3	413	5550742	4.46488295174349e-05	0.00379515050898196	0.00610877167488541	0.0178402160254642
7	201252	5	1505	204	10	2143	4082848	4.46488295174349e-05	0.00379515050898196	0.00610877167488541	0.0178402160254642
7	201301	1	4	3	3	29	1919640	1.89623047035381e-05	0.00286330801023425	0.00504397305114113	0.0176641995015473
7	201301	2	3	0	0	9	5034609	1.89623047035381e-05	0.00286330801023425	0.00504397305114113	0.0176641995015473
7	201301	3	73	11	0	176	11759902	1.89623047035381e-05	0.00286330801023425	0.00504397305114113	0.0176641995015473
7	201301	4	264	29	4	470	5551698	1.89623047035381e-05	0.00286330801023425	0.00504397305114113	0.0176641995015473
7	201301	5	1685	276	26	2312	4084736	1.89623047035381e-05	0.00286330801023425	0.00504397305114113	0.0176641995015473
7	201302	1	8	3	1	26	1919274	0	0.00482446563047941	0.00344604687891387	0.0124827730215076
7	201302	2	6	1	0	13	5034874	0	0.00482446563047941	0.00344604687891387	0.0124827730215076
7	201302	3	78	9	1	183	11759580	0	0.00482446563047941	0.00344604687891387	0.0124827730215076
7	201302	4	279	29	2	454	5552653	0	0.00482446563047941	0.00344604687891387	0.0124827730215076
7	201302	5	1739	295	33	2413	4086619	0	0.00482446563047941	0.00344604687891387	0.0124827730215076
7	201303	1	8	1	0	40	1918911	0.000340816827476823	0.00533946363047022	0.00408980192972187	0.0167892102582274
7	201303	2	6	1	0	10	5035139	0.000340816827476823	0.00533946363047022	0.00408980192972187	0.0167892102582274
7	201303	3	90	9	0	208	11759261	0.000340816827476823	0.00533946363047022	0.00408980192972187	0.0167892102582274
7	201303	4	250	35	3	409	5553607	0.000340816827476823	0.00533946363047022	0.00408980192972187	0.0167892102582274
7	201303	5	1716	307	44	2353	4088499	0.000340816827476823	0.00533946363047022	0.00408980192972187	0.0167892102582274
7	201304	1	7	1	0	26	1918553	0	0.00422128422028145	0.00358169570205699	0.0150571928960403
7	201304	2	3	0	0	12	5035402	0	0.00422128422028145	0.00358169570205699	0.0150571928960403
7	201304	3	58	6	0	162	11758943	0	0.00422128422028145	0.00358169570205699	0.0150571928960403
7	201304	4	229	29	6	409	5554559	0	0.00422128422028145	0.00358169570205699	0.0150571928960403
7	201304	5	1694	286	27	2326	4090376	0	0.00422128422028145	0.00358169570205699	0.0150571928960403
7	201305	1	2	0	0	20	1918200	0.000264699477812521	0.00714688590093808	0.00470002975237843	0.0134259664000233
7	201305	2	3	1	0	6	5035666	0.000264699477812521	0.00714688590093808	0.00470002975237843	0.0134259664000233
7	201305	3	65	9	1	181	11758626	0.000264699477812521	0.00714688590093808	0.00470002975237843	0.0134259664000233
7	201305	4	257	23	2	411	5555509	0.000264699477812521	0.00714688590093808	0.00470002975237843	0.0134259664000233
7	201305	5	1643	281	37	2254	4092251	0.000264699477812521	0.00714688590093808	0.00470002975237843	0.0134259664000233
7	201306	1	4	0	0	22	1917851	0.000229288684877969	0.00169673626809697	0.00364931043721567	0.00964567227014572
7	201306	2	4	0	0	10	5035928	0.000229288684877969	0.00169673626809697	0.00364931043721567	0.00964567227014572
7	201306	3	59	9	2	174	11758310	0.000229288684877969	0.00169673626809697	0.00364931043721567	0.00964567227014572
7	201306	4	254	23	1	457	5556457	0.000229288684877969	0.00169673626809697	0.00364931043721567	0.00964567227014572
7	201306	5	1514	225	18	2106	4094123	0.000229288684877969	0.00169673626809697	0.00364931043721567	0.00964567227014572
7	201307	1	5	1	0	20	1917507	8.7517428581411e-05	0.00131276142872116	0.00271818837005794	0.00681712472190726
7	201307	2	5	1	0	8	5036188	8.7517428581411e-05	0.00131276142872116	0.00271818837005794	0.00681712472190726
7	201307	3	78	12	2	190	11757996	8.7517428581411e-05	0.00131276142872116	0.00271818837005794	0.00681712472190726
7	201307	4	275	31	3	435	5557402	8.7517428581411e-05	0.00131276142872116	0.00271818837005794	0.00681712472190726
7	201307	5	1448	218	9	2012	4095995	8.7517428581411e-05	0.00131276142872116	0.00271818837005794	0.00681712472190726
7	201308	1	5	0	0	23	1917168	0.0001390507188503	0.00062572823482635	0.00091773474441198	0.00548155315047739
7	201308	2	5	1	1	7	5036448	0.0001390507188503	0.00062572823482635	0.00091773474441198	0.00548155315047739
7	201308	3	73	7	0	168	11757682	0.0001390507188503	0.00062572823482635	0.00091773474441198	0.00548155315047739
7	201308	4	254	31	1	444	5558344	0.0001390507188503	0.00062572823482635	0.00091773474441198	0.00548155315047739
7	201308	5	1423	211	14	1989	4097866	0.0001390507188503	0.00062572823482635	0.00091773474441198	0.00548155315047739
7	201309	1	5	1	1	18	1916835	4.53789927474138e-05	0.000635305898463793	0.000544547912968966	0.0029214995530785
7	201309	2	2	0	0	6	5036706	4.53789927474138e-05	0.000635305898463793	0.000544547912968966	0.0029214995530785
7	201309	3	74	9	0	169	11757370	4.53789927474138e-05	0.000635305898463793	0.000544547912968966	0.0029214995530785
7	201309	4	271	30	3	434	5559283	4.53789927474138e-05	0.000635305898463793	0.000544547912968966	0.0029214995530785
7	201309	5	1418	194	9	2014	4099737	4.53789927474138e-05	0.000635305898463793	0.000544547912968966	0.0029214995530785
7	201310	1	5	1	0	32	1916507	0	0.000514465970783748	0.000257232985391874	0.00254123575678346
7	201310	2	2	0	0	10	5036962	0	0.000514465970783748	0.000257232985391874	0.00254123575678346
7	201310	3	67	9	2	172	11757058	0	0.000514465970783748	0.000257232985391874	0.00254123575678346
7	201310	4	233	23	0	401	5560217	0	0.000514465970783748	0.000257232985391874	0.00254123575678346
7	201310	5	1478	210	9	2087	4101608	0	0.000514465970783748	0.000257232985391874	0.00254123575678346
7	201311	1	3	0	0	25	1916185	0	0.000932385839390064	0.000407918804733153	0.00182557227412109
7	201311	2	4	2	1	15	5037216	0	0.000932385839390064	0.000407918804733153	0.00182557227412109
7	201311	3	57	8	0	164	11756746	0	0.000932385839390064	0.000407918804733153	0.00182557227412109
7	201311	4	270	25	0	444	5561148	0	0.000932385839390064	0.000407918804733153	0.00182557227412109
7	201311	5	1390	202	4	1959	4103480	0	0.000932385839390064	0.000407918804733153	0.00182557227412109
7	201312	1	2	0	0	22	1915870	0	0.000658130908220653	0.000478640660524112	0.000997701644386798
7	201312	2	5	1	0	18	5037469	0	0.000658130908220653	0.000478640660524112	0.000997701644386798
7	201312	3	61	8	0	183	11756435	0	0.000658130908220653	0.000478640660524112	0.000997701644386798
7	201312	4	249	27	0	420	5562073	0	0.000658130908220653	0.000478640660524112	0.000997701644386798
7	201312	5	1323	185	4	1865	4105354	0	0.000658130908220653	0.000478640660524112	0.000997701644386798
7	201313	1	4	0	0	21	1915561	0	0.00046850120832942	0.0002602784490719	0.000865820834420647
7	201313	2	3	0	0	10	5037718	0	0.00046850120832942	0.0002602784490719	0.000865820834420647
7	201313	3	78	7	0	172	11756124	0	0.00046850120832942	0.0002602784490719	0.000865820834420647
7	201313	4	202	22	2	361	5562993	0	0.00046850120832942	0.0002602784490719	0.000865820834420647
7	201313	5	1366	185	2	1938	4107229	0	0.00046850120832942	0.0002602784490719	0.000865820834420647
7	201314	1	2	0	0	28	1915258	0	0.000273061398412701	0.000156035084807258	0.000431027610507178
7	201314	2	2	1	0	9	5037966	0	0.000273061398412701	0.000156035084807258	0.000431027610507178
7	201314	3	67	5	0	179	11755814	0	0.000273061398412701	0.000156035084807258	0.000431027610507178
7	201314	4	214	15	0	388	5563908	0	0.000273061398412701	0.000156035084807258	0.000431027610507178
7	201314	5	1325	178	3	1918	4109107	0	0.000273061398412701	0.000156035084807258	0.000431027610507178
7	201315	1	6	1	0	24	1914963	0	0.000237537022896153	0.000135735441654945	0.000283724777348183
7	201315	2	1	0	0	6	5038210	0	0.000237537022896153	0.000135735441654945	0.000283724777348183
7	201315	3	61	5	0	165	11755503	0	0.000237537022896153	0.000135735441654945	0.000283724777348183
7	201315	4	218	16	0	384	5564816	0	0.000237537022896153	0.000135735441654945	0.000283724777348183
7	201315	5	1290	153	1	1873	4110988	0	0.000237537022896153	0.000135735441654945	0.000283724777348183
7	201316	1	5	0	0	26	1914674	0	0	0.000178335741936935	0.000238153686724559
7	201316	2	5	1	0	15	5038452	0	0	0.000178335741936935	0.000238153686724559
7	201316	3	57	4	0	160	11755192	0	0	0.000178335741936935	0.000238153686724559
7	201316	4	224	14	0	411	5565718	0	0	0.000178335741936935	0.000238153686724559
7	201316	5	1250	137	3	1803	4112873	0	0	0.000178335741936935	0.000238153686724559
7	201317	1	5	1	0	29	1914394	0	0	0	0.00031531273290145
7	201317	2	3	0	0	13	5038690	0	0	0	0.00031531273290145
7	201317	3	63	5	0	167	11754881	0	0	0	0.00031531273290145
7	201317	4	211	22	0	378	5566613	0	0	0	0.00031531273290145
7	201317	5	1239	163	1	1771	4114762	0	0	0	0.00031531273290145
7	201318	1	3	1	0	17	1914120	0	7.45269389337186e-05	0	0.000110599338600267
7	201318	2	1	0	0	5	5038926	0	7.45269389337186e-05	0	0.000110599338600267
7	201318	3	58	7	0	178	11754569	0	7.45269389337186e-05	0	0.000110599338600267
7	201318	4	229	18	0	399	5567501	0	7.45269389337186e-05	0	0.000110599338600267
7	201318	5	1291	133	0	1833	4116655	0	7.45269389337186e-05	0	0.000110599338600267
7	201319	1	5	0	0	26	1913855	2.32569140046041e-05	0	0	0.000161602328169135
7	201319	2	2	0	0	14	5039158	2.32569140046041e-05	0	0	0.000161602328169135
7	201319	3	61	7	1	173	11754257	2.32569140046041e-05	0	0	0.000161602328169135
7	201319	4	203	17	0	373	5568382	2.32569140046041e-05	0	0	0.000161602328169135
7	201319	5	1226	139	2	1796	4118554	2.32569140046041e-05	0	0	0.000161602328169135
