DVD	age	rcu	pi	flu	allcause	pop	AH1P	AH3	B	RSV
201307	1	13	6	0	70	18571269	0.000174101849285573	0.00187580702133488	0.00209047434959052	0.00489100703999279
201307	2	5	0	0	20	48129873	0.000174101849285573	0.00187580702133488	0.00209047434959052	0.00489100703999279
201307	3	2	0	0	19	118154878	0.000174101849285573	0.00187580702133488	0.00209047434959052	0.00489100703999279
201307	4	12	3	2	67	53867501	0.000174101849285573	0.00187580702133488	0.00209047434959052	0.00489100703999279
201307	5	1	0	0	10	36719258	0.000174101849285573	0.00187580702133488	0.00209047434959052	0.00489100703999279
201308	1	2	0	0	4	18569277	0.000192566455357091	0.00141976962848025	0.00217314863473728	0.00409981363519296
201308	2	3	0	0	9	48134605	0.000192566455357091	0.00141976962848025	0.00217314863473728	0.00409981363519296
201308	3	1	0	0	14	118165738	0.000192566455357091	0.00141976962848025	0.00217314863473728	0.00409981363519296
201308	4	14	2	0	42	53875276	0.000192566455357091	0.00141976962848025	0.00217314863473728	0.00409981363519296
201308	5	7	3	0	32	36750386	0.000192566455357091	0.00141976962848025	0.00217314863473728	0.00409981363519296
201309	1	3	1	0	25	18567323	0.000128259752394638	0.000992618953315024	0.00213164590128664	0.00327814656007159
201309	2	3	0	0	16	48139349	0.000128259752394638	0.000992618953315024	0.00213164590128664	0.00327814656007159
201309	3	0	0	0	6	118176735	0.000128259752394638	0.000992618953315024	0.00213164590128664	0.00327814656007159
201309	4	6	3	0	17	53883036	0.000128259752394638	0.000992618953315024	0.00213164590128664	0.00327814656007159
201309	5	1	0	0	5	36781514	0.000128259752394638	0.000992618953315024	0.00213164590128664	0.00327814656007159
201310	1	42	1	0	147	18565406	0.000132194424229052	0.00079617096410679	0.00230765110814909	0.00296722328511567
201310	2	96	11	0	282	48144106	0.000132194424229052	0.00079617096410679	0.00230765110814909	0.00296722328511567
201310	3	147	16	1	421	118187875	0.000132194424229052	0.00079617096410679	0.00230765110814909	0.00296722328511567
201310	4	390	27	1	989	53890778	0.000132194424229052	0.00079617096410679	0.00230765110814909	0.00296722328511567
201310	5	240	30	0	674	36812646	0.000132194424229052	0.00079617096410679	0.00230765110814909	0.00296722328511567
201311	1	219	20	2	577	18563528	0.000136769260644632	0.000635792238672343	0.00214143472624363	0.00241735618889513
201311	2	65	5	0	181	48148875	0.000136769260644632	0.000635792238672343	0.00214143472624363	0.00241735618889513
201311	3	44	5	0	139	118199164	0.000136769260644632	0.000635792238672343	0.00214143472624363	0.00241735618889513
201311	4	274	29	0	622	53898500	0.000136769260644632	0.000635792238672343	0.00214143472624363	0.00241735618889513
201311	5	63	7	0	159	36843784	0.000136769260644632	0.000635792238672343	0.00214143472624363	0.00241735618889513
201312	1	205	27	0	366	18561690	9.61946431257564e-05	0.000461070875671729	0.00172297400199631	0.00194874354037747
201312	2	415	36	0	639	48153656	9.61946431257564e-05	0.000461070875671729	0.00172297400199631	0.00194874354037747
201312	3	483	35	0	867	118210609	9.61946431257564e-05	0.000461070875671729	0.00172297400199631	0.00194874354037747
201312	4	1271	135	4	2136	53906199	9.61946431257564e-05	0.000461070875671729	0.00172297400199631	0.00194874354037747
201312	5	927	83	0	1557	36874932	9.61946431257564e-05	0.000461070875671729	0.00172297400199631	0.00194874354037747
201313	1	791	84	1	1242	18559892	0.000100908346435872	0.000296609381947866	0.0014546204283079	0.00150629811474918
201313	2	253	26	0	413	48158447	0.000100908346435872	0.000296609381947866	0.0014546204283079	0.00150629811474918
201313	3	172	11	0	279	118222217	0.000100908346435872	0.000296609381947866	0.0014546204283079	0.00150629811474918
201313	4	810	103	3	1206	53913873	0.000100908346435872	0.000296609381947866	0.0014546204283079	0.00150629811474918
201313	5	184	22	0	335	36906094	0.000100908346435872	0.000296609381947866	0.0014546204283079	0.00150629811474918
201314	1	1311	146	1	1859	18558137	7.62354260977082e-05	0.00031080596793681	0.00118212642829147	0.0011054789935261
201314	2	2466	269	0	3172	48163248	7.62354260977082e-05	0.00031080596793681	0.00118212642829147	0.0011054789935261
201314	3	2692	294	2	3915	118233993	7.62354260977082e-05	0.00031080596793681	0.00118212642829147	0.0011054789935261
201314	4	5998	695	6	8497	53921518	7.62354260977082e-05	0.00031080596793681	0.00118212642829147	0.0011054789935261
201314	5	4765	532	3	6742	36937272	7.62354260977082e-05	0.00031080596793681	0.00118212642829147	0.0011054789935261
201315	1	3235	390	2	4349	18556424	0.000102091745985263	0.000142928444379368	0.00075455081350926	0.000777245157900247
201315	2	1440	164	0	2015	48168059	0.000102091745985263	0.000142928444379368	0.00075455081350926	0.000777245157900247
201315	3	863	113	1	1228	118245943	0.000102091745985263	0.000142928444379368	0.00075455081350926	0.000777245157900247
201315	4	4282	513	2	5479	53929134	0.000102091745985263	0.000142928444379368	0.00075455081350926	0.000777245157900247
201315	5	1086	109	0	1605	36968471	0.000102091745985263	0.000142928444379368	0.00075455081350926	0.000777245157900247
201316	1	2	0	0	13	18554754	5.63305625813106e-05	0.000124731960001474	0.00045265630645696	0.000644554961065397
201316	2	8	3	0	37	48172878	5.63305625813106e-05	0.000124731960001474	0.00045265630645696	0.000644554961065397
201316	3	3	1	0	60	118258075	5.63305625813106e-05	0.000124731960001474	0.00045265630645696	0.000644554961065397
201316	4	19	4	0	114	53936716	5.63305625813106e-05	0.000124731960001474	0.00045265630645696	0.000644554961065397
201316	5	19	3	0	82	36999693	5.63305625813106e-05	0.000124731960001474	0.00045265630645696	0.000644554961065397
201317	1	19	2	0	90	18553129	5.71010068513424e-05	9.76243020361659e-05	0.000337080137219214	0.000370936296258182
201317	2	3	0	0	24	48177705	5.71010068513424e-05	9.76243020361659e-05	0.000337080137219214	0.000370936296258182
201317	3	1	1	0	21	118270395	5.71010068513424e-05	9.76243020361659e-05	0.000337080137219214	0.000370936296258182
201317	4	14	3	0	70	53944263	5.71010068513424e-05	9.76243020361659e-05	0.000337080137219214	0.000370936296258182
201317	5	5	0	0	18	37030942	5.71010068513424e-05	9.76243020361659e-05	0.000337080137219214	0.000370936296258182
201318	1	0	0	0	4	18551549	2.25208620000087e-05	6.7562586000026e-05	0.000253359697500097	0.000331811303125804
201318	2	3	0	0	10	48182540	2.25208620000087e-05	6.7562586000026e-05	0.000253359697500097	0.000331811303125804
201318	3	2	0	0	17	118282908	2.25208620000087e-05	6.7562586000026e-05	0.000253359697500097	0.000331811303125804
201318	4	10	0	0	40	53951771	2.25208620000087e-05	6.7562586000026e-05	0.000253359697500097	0.000331811303125804
201318	5	8	0	0	26	37062221	2.25208620000087e-05	6.7562586000026e-05	0.000253359697500097	0.000331811303125804
201319	1	9	0	0	36	18550015	2.48080692882382e-05	6.82221905426551e-05	0.000231075161515445	0.000282591801905408
201319	2	4	2	0	11	48187381	2.48080692882382e-05	6.82221905426551e-05	0.000231075161515445	0.000282591801905408
201319	3	1	0	0	10	118295622	2.48080692882382e-05	6.82221905426551e-05	0.000231075161515445	0.000282591801905408
201319	4	11	0	0	27	53959238	2.48080692882382e-05	6.82221905426551e-05	0.000231075161515445	0.000282591801905408
201319	5	0	0	0	12	37093533	2.48080692882382e-05	6.82221905426551e-05	0.000231075161515445	0.000282591801905408
201320	1	44	4	0	162	18548528	2.52937739883485e-05	5.05875479766969e-05	0.000177056417918439	0.000212876339919534
201320	2	111	9	0	276	48192229	2.52937739883485e-05	5.05875479766969e-05	0.000177056417918439	0.000212876339919534
201320	3	140	10	0	421	118308542	2.52937739883485e-05	5.05875479766969e-05	0.000177056417918439	0.000212876339919534
201320	4	413	34	1	1019	53966663	2.52937739883485e-05	5.05875479766969e-05	0.000177056417918439	0.000212876339919534
201320	5	259	25	1	659	37124883	2.52937739883485e-05	5.05875479766969e-05	0.000177056417918439	0.000212876339919534
201321	1	244	32	0	619	18547090	2.83530378627418e-05	4.36200582503721e-05	0.000168980312613398	0.000188524084974732
201321	2	53	5	0	179	48197082	2.83530378627418e-05	4.36200582503721e-05	0.000168980312613398	0.000188524084974732
201321	3	48	8	0	135	118321675	2.83530378627418e-05	4.36200582503721e-05	0.000168980312613398	0.000188524084974732
201321	4	269	32	1	564	53974041	2.83530378627418e-05	4.36200582503721e-05	0.000168980312613398	0.000188524084974732
201321	5	49	8	1	136	37156272	2.83530378627418e-05	4.36200582503721e-05	0.000168980312613398	0.000188524084974732
201322	1	216	18	0	370	18545700	5.24476114600915e-05	5.68182457484324e-05	0.000162136433277164	0.000127163865159902
201322	2	465	38	0	717	48201940	5.24476114600915e-05	5.68182457484324e-05	0.000162136433277164	0.000127163865159902
201322	3	516	43	0	936	118335027	5.24476114600915e-05	5.68182457484324e-05	0.000162136433277164	0.000127163865159902
201322	4	1425	168	0	2308	53981370	5.24476114600915e-05	5.68182457484324e-05	0.000162136433277164	0.000127163865159902
201322	5	977	94	0	1661	37187705	5.24476114600915e-05	5.68182457484324e-05	0.000162136433277164	0.000127163865159902
201323	1	807	89	1	1273	18544361	5.2494061481272e-05	5.2494061481272e-05	0.000114251780871004	0.000144299286651008
201323	2	250	27	1	440	48206802	5.2494061481272e-05	5.2494061481272e-05	0.000114251780871004	0.000144299286651008
201323	3	165	19	1	273	118348605	5.2494061481272e-05	5.2494061481272e-05	0.000114251780871004	0.000144299286651008
201323	4	863	96	3	1280	53988649	5.2494061481272e-05	5.2494061481272e-05	0.000114251780871004	0.000144299286651008
201323	5	201	20	2	397	37219185	5.2494061481272e-05	5.2494061481272e-05	0.000114251780871004	0.000144299286651008
201324	1	1436	180	0	2013	18543072	7.02046387524303e-05	4.21227832514582e-05	8.77557984405379e-05	0.000135126552212598
201324	2	2783	314	1	3532	48211668	7.02046387524303e-05	4.21227832514582e-05	8.77557984405379e-05	0.000135126552212598
201324	3	2985	327	1	4290	118362415	7.02046387524303e-05	4.21227832514582e-05	8.77557984405379e-05	0.000135126552212598
201324	4	6289	780	7	8972	53995874	7.02046387524303e-05	4.21227832514582e-05	8.77557984405379e-05	0.000135126552212598
201324	5	5013	548	1	7155	37250715	7.02046387524303e-05	4.21227832514582e-05	8.77557984405379e-05	0.000135126552212598
201325	1	3468	412	2	4730	18541835	7.64193081487028e-05	3.3964136954979e-05	7.24391358492912e-05	9.98176391933036e-05
201325	2	1491	182	1	2093	48216537	7.64193081487028e-05	3.3964136954979e-05	7.24391358492912e-05	9.98176391933036e-05
201325	3	895	102	1	1262	118376463	7.64193081487028e-05	3.3964136954979e-05	7.24391358492912e-05	9.98176391933036e-05
201325	4	4485	521	5	5724	54003042	7.64193081487028e-05	3.3964136954979e-05	7.24391358492912e-05	9.98176391933036e-05
201325	5	1159	120	2	1673	37282299	7.64193081487028e-05	3.3964136954979e-05	7.24391358492912e-05	9.98176391933036e-05
201326	1	3	0	0	19	18540651	7.9780527097525e-05	1.20879586511402e-05	2.04152190552589e-05	9.24564993999179e-05
201326	2	4	1	0	20	48221408	7.9780527097525e-05	1.20879586511402e-05	2.04152190552589e-05	9.24564993999179e-05
201326	3	10	1	0	50	118390756	7.9780527097525e-05	1.20879586511402e-05	2.04152190552589e-05	9.24564993999179e-05
201326	4	24	7	0	123	54010152	7.9780527097525e-05	1.20879586511402e-05	2.04152190552589e-05	9.24564993999179e-05
201326	5	16	4	0	88	37313939	7.9780527097525e-05	1.20879586511402e-05	2.04152190552589e-05	9.24564993999179e-05
201327	1	10	1	0	70	18539520	7.27263667354144e-05	4.27802157267144e-05	3.30018807034654e-05	6.2119600539502e-05
201327	2	5	1	0	28	48226280	7.27263667354144e-05	4.27802157267144e-05	3.30018807034654e-05	6.2119600539502e-05
201327	3	3	0	0	22	118405300	7.27263667354144e-05	4.27802157267144e-05	3.30018807034654e-05	6.2119600539502e-05
201327	4	12	2	0	60	54017200	7.27263667354144e-05	4.27802157267144e-05	3.30018807034654e-05	6.2119600539502e-05
201327	5	1	0	0	8	37345640	7.27263667354144e-05	4.27802157267144e-05	3.30018807034654e-05	6.2119600539502e-05
201328	1	0	0	0	3	18538443	4.78573033888463e-05	7.17859550832694e-05	1.70918940674451e-05	6.96012337517781e-05
201328	2	5	1	0	14	48231154	4.78573033888463e-05	7.17859550832694e-05	1.70918940674451e-05	6.96012337517781e-05
201328	3	5	0	0	20	118420100	4.78573033888463e-05	7.17859550832694e-05	1.70918940674451e-05	6.96012337517781e-05
201328	4	11	3	0	39	54024185	4.78573033888463e-05	7.17859550832694e-05	1.70918940674451e-05	6.96012337517781e-05
201328	5	12	2	0	42	37377403	4.78573033888463e-05	7.17859550832694e-05	1.70918940674451e-05	6.96012337517781e-05
201329	1	11	3	0	34	18537421	0.000101805288110124	2.03610576220249e-05	3.1414203188267e-05	8.19147591306253e-05
201329	2	1	0	0	7	48236029	0.000101805288110124	2.03610576220249e-05	3.1414203188267e-05	8.19147591306253e-05
201329	3	2	0	0	11	118435154	0.000101805288110124	2.03610576220249e-05	3.1414203188267e-05	8.19147591306253e-05
201329	4	7	2	1	31	54031107	0.000101805288110124	2.03610576220249e-05	3.1414203188267e-05	8.19147591306253e-05
201329	5	2	1	1	4	37409229	0.000101805288110124	2.03610576220249e-05	3.1414203188267e-05	8.19147591306253e-05
201330	1	53	7	0	162	18536451	6.6739108812025e-05	3.86384314174882e-05	1.56114874414094e-05	5.07526877324182e-05
201330	2	130	20	0	305	48240906	6.6739108812025e-05	3.86384314174882e-05	1.56114874414094e-05	5.07526877324182e-05
201330	3	137	15	1	398	118450461	6.6739108812025e-05	3.86384314174882e-05	1.56114874414094e-05	5.07526877324182e-05
201330	4	429	36	3	1008	54037969	6.6739108812025e-05	3.86384314174882e-05	1.56114874414094e-05	5.07526877324182e-05
201330	5	222	29	0	638	37441116	6.6739108812025e-05	3.86384314174882e-05	1.56114874414094e-05	5.07526877324182e-05
201331	1	224	19	0	542	18535533	7.54982092976227e-05	3.61078392292978e-05	3.13892011481964e-05	7.45671990888928e-05
201331	2	63	6	0	180	48245786	7.54982092976227e-05	3.61078392292978e-05	3.13892011481964e-05	7.45671990888928e-05
201331	3	66	8	2	174	118466018	7.54982092976227e-05	3.61078392292978e-05	3.13892011481964e-05	7.45671990888928e-05
201331	4	236	30	0	560	54044771	7.54982092976227e-05	3.61078392292978e-05	3.13892011481964e-05	7.45671990888928e-05
201331	5	50	6	1	128	37473062	7.54982092976227e-05	3.61078392292978e-05	3.13892011481964e-05	7.45671990888928e-05
201332	1	218	25	0	345	18534667	6.5813986987292e-05	2.35049953526043e-05	1.03060364238342e-05	7.43450719123917e-05
201332	2	435	47	0	682	48250670	6.5813986987292e-05	2.35049953526043e-05	1.03060364238342e-05	7.43450719123917e-05
201332	3	537	63	1	926	118481822	6.5813986987292e-05	2.35049953526043e-05	1.03060364238342e-05	7.43450719123917e-05
201332	4	1395	118	2	2261	54051516	6.5813986987292e-05	2.35049953526043e-05	1.03060364238342e-05	7.43450719123917e-05
201332	5	950	83	1	1666	37505066	6.5813986987292e-05	2.35049953526043e-05	1.03060364238342e-05	7.43450719123917e-05
201333	1	761	69	0	1210	18533851	0.000112124862101485	1.40156077626857e-05	2.22600829172067e-05	6.69018885489817e-05
201333	2	255	20	0	440	48255557	0.000112124862101485	1.40156077626857e-05	2.22600829172067e-05	6.69018885489817e-05
201333	3	168	18	0	262	118497871	0.000112124862101485	1.40156077626857e-05	2.22600829172067e-05	6.69018885489817e-05
201333	4	790	90	2	1243	54058204	0.000112124862101485	1.40156077626857e-05	2.22600829172067e-05	6.69018885489817e-05
201333	5	193	13	1	333	37537127	0.000112124862101485	1.40156077626857e-05	2.22600829172067e-05	6.69018885489817e-05
201334	1	1386	170	1	2005	18533086	0.000104591639096774	3.80333233079178e-05	3.47865761962663e-06	0.000165034813339427
201334	2	2858	285	1	3644	48260450	0.000104591639096774	3.80333233079178e-05	3.47865761962663e-06	0.000165034813339427
201334	3	3025	378	2	4407	118514162	0.000104591639096774	3.80333233079178e-05	3.47865761962663e-06	0.000165034813339427
201334	4	6410	762	3	9072	54064837	0.000104591639096774	3.80333233079178e-05	3.47865761962663e-06	0.000165034813339427
201334	5	5198	570	1	7371	37569243	0.000104591639096774	3.80333233079178e-05	3.47865761962663e-06	0.000165034813339427
201335	1	3356	425	2	4565	18532369	0.000205032572359641	2.05032572359641e-05	2.69296512949976e-05	0.000130652061712287
201335	2	1470	199	1	2033	48265347	0.000205032572359641	2.05032572359641e-05	2.69296512949976e-05	0.000130652061712287
201335	3	887	122	0	1224	118530693	0.000205032572359641	2.05032572359641e-05	2.69296512949976e-05	0.000130652061712287
201335	4	4335	535	3	5622	54071418	0.000205032572359641	2.05032572359641e-05	2.69296512949976e-05	0.000130652061712287
201335	5	1144	124	1	1613	37601414	0.000205032572359641	2.05032572359641e-05	2.69296512949976e-05	0.000130652061712287
201336	1	1	0	0	12	18531701	0.000216404157532317	4.50841994858994e-05	3.58203228792078e-05	0.000129889544249542
201336	2	5	2	0	25	48270251	0.000216404157532317	4.50841994858994e-05	3.58203228792078e-05	0.000129889544249542
201336	3	11	2	0	51	118547461	0.000216404157532317	4.50841994858994e-05	3.58203228792078e-05	0.000129889544249542
201336	4	31	4	0	132	54077947	0.000216404157532317	4.50841994858994e-05	3.58203228792078e-05	0.000129889544249542
201336	5	19	7	0	101	37633637	0.000216404157532317	4.50841994858994e-05	3.58203228792078e-05	0.000129889544249542
201337	1	14	1	0	83	18531080	0.000176716692196541	2.57711842786622e-05	1.68739897062669e-05	0.000123801973415718
201337	2	2	1	0	31	48275161	0.000176716692196541	2.57711842786622e-05	1.68739897062669e-05	0.000123801973415718
201337	3	2	0	0	15	118564464	0.000176716692196541	2.57711842786622e-05	1.68739897062669e-05	0.000123801973415718
201337	4	16	1	0	75	54084426	0.000176716692196541	2.57711842786622e-05	1.68739897062669e-05	0.000123801973415718
201337	5	4	1	0	16	37665912	0.000176716692196541	2.57711842786622e-05	1.68739897062669e-05	0.000123801973415718
201338	1	0	0	0	1	18530506	0.000175666898093516	3.01143253874599e-05	6.85937411603253e-05	0.000182064866580941
201338	2	6	1	1	16	48280079	0.000175666898093516	3.01143253874599e-05	6.85937411603253e-05	0.000182064866580941
201338	3	4	1	0	14	118581699	0.000175666898093516	3.01143253874599e-05	6.85937411603253e-05	0.000182064866580941
201338	4	16	1	0	38	54090857	0.000175666898093516	3.01143253874599e-05	6.85937411603253e-05	0.000182064866580941
201338	5	5	1	0	28	37698236	0.000175666898093516	3.01143253874599e-05	6.85937411603253e-05	0.000182064866580941
201339	1	6	2	0	29	18529978	0.000280368757770701	4.76097890554021e-05	4.95061957473363e-05	0.000245941955716402
201339	2	7	0	0	18	48285004	0.000280368757770701	4.76097890554021e-05	4.95061957473363e-05	0.000245941955716402
201339	3	1	1	0	4	118599164	0.000280368757770701	4.76097890554021e-05	4.95061957473363e-05	0.000245941955716402
201339	4	6	0	0	21	54097240	0.000280368757770701	4.76097890554021e-05	4.95061957473363e-05	0.000245941955716402
201339	5	0	0	0	2	37730610	0.000280368757770701	4.76097890554021e-05	4.95061957473363e-05	0.000245941955716402
201340	1	59	3	0	177	18529496	0.000212319895255331	3.37015706754494e-05	6.08440184559994e-05	0.00023166641529311
201340	2	126	12	0	302	48289937	0.000212319895255331	3.37015706754494e-05	6.08440184559994e-05	0.00023166641529311
201340	3	166	16	0	411	118616856	0.000212319895255331	3.37015706754494e-05	6.08440184559994e-05	0.00023166641529311
201340	4	415	35	0	978	54103579	0.000212319895255331	3.37015706754494e-05	6.08440184559994e-05	0.00023166641529311
201340	5	244	31	3	713	37763030	0.000212319895255331	3.37015706754494e-05	6.08440184559994e-05	0.00023166641529311
201341	1	216	26	0	548	18529058	0.000214736057723272	8.10324746125553e-05	6.73294219951476e-05	0.000301316688355424
201341	2	61	3	0	187	48294880	0.000214736057723272	8.10324746125553e-05	6.73294219951476e-05	0.000301316688355424
201341	3	40	9	0	129	118634773	0.000214736057723272	8.10324746125553e-05	6.73294219951476e-05	0.000301316688355424
201341	4	242	32	0	561	54109874	0.000214736057723272	8.10324746125553e-05	6.73294219951476e-05	0.000301316688355424
201341	5	58	9	0	143	37795497	0.000214736057723272	8.10324746125553e-05	6.73294219951476e-05	0.000301316688355424
201342	1	212	21	1	373	18528663	0.000177779938992641	5.92599796642136e-05	5.54774277707532e-05	0.000484451133887359
201342	2	422	40	0	689	48299832	0.000177779938992641	5.92599796642136e-05	5.54774277707532e-05	0.000484451133887359
201342	3	556	37	0	969	118652912	0.000177779938992641	5.92599796642136e-05	5.54774277707532e-05	0.000484451133887359
201342	4	1432	145	2	2308	54116126	0.000177779938992641	5.92599796642136e-05	5.54774277707532e-05	0.000484451133887359
201342	5	937	86	1	1566	37828008	0.000177779938992641	5.92599796642136e-05	5.54774277707532e-05	0.000484451133887359
201343	1	789	100	0	1298	18528312	0.000241746705348853	5.87099141561501e-05	3.89480803062041e-05	0.000758062039311957
201343	2	269	15	0	400	48304795	0.000241746705348853	5.87099141561501e-05	3.89480803062041e-05	0.000758062039311957
201343	3	151	14	0	279	118671271	0.000241746705348853	5.87099141561501e-05	3.89480803062041e-05	0.000758062039311957
201343	4	816	98	6	1189	54122338	0.000241746705348853	5.87099141561501e-05	3.89480803062041e-05	0.000758062039311957
201343	5	187	17	0	346	37860563	0.000241746705348853	5.87099141561501e-05	3.89480803062041e-05	0.000758062039311957
201344	1	1443	170	0	2020	18528002	0.000307212786950244	8.44835164113172e-05	7.83392606723123e-05	0.000995183370206129
201344	2	2732	281	1	3511	48309768	0.000307212786950244	8.44835164113172e-05	7.83392606723123e-05	0.000995183370206129
201344	3	3008	319	1	4291	118689847	0.000307212786950244	8.44835164113172e-05	7.83392606723123e-05	0.000995183370206129
201344	4	6526	713	1	9198	54128511	0.000307212786950244	8.44835164113172e-05	7.83392606723123e-05	0.000995183370206129
201344	5	5012	529	2	7171	37893159	0.000307212786950244	8.44835164113172e-05	7.83392606723123e-05	0.000995183370206129
201345	1	3217	375	3	4457	18527735	0.000452610696586935	7.65444560404376e-05	9.30674891555681e-05	0.00127058443003142
201345	2	1475	170	2	2040	48314753	0.000452610696586935	7.65444560404376e-05	9.30674891555681e-05	0.00127058443003142
201345	3	898	105	0	1213	118708638	0.000452610696586935	7.65444560404376e-05	9.30674891555681e-05	0.00127058443003142
201345	4	4214	545	7	5425	54134647	0.000452610696586935	7.65444560404376e-05	9.30674891555681e-05	0.00127058443003142
201345	5	1175	110	5	1718	37925796	0.000452610696586935	7.65444560404376e-05	9.30674891555681e-05	0.00127058443003142
201346	1	1	0	0	7	18527507	0.000569085038726219	4.09934138065497e-05	8.90822519185016e-05	0.0015788898852617
201346	2	4	1	0	32	48319751	0.000569085038726219	4.09934138065497e-05	8.90822519185016e-05	0.0015788898852617
201346	3	5	0	0	40	118727640	0.000569085038726219	4.09934138065497e-05	8.90822519185016e-05	0.0015788898852617
201346	4	23	4	0	124	54140746	0.000569085038726219	4.09934138065497e-05	8.90822519185016e-05	0.0015788898852617
201346	5	13	4	0	88	37958472	0.000569085038726219	4.09934138065497e-05	8.90822519185016e-05	0.0015788898852617
201347	1	16	4	0	73	18527320	0.000745790323988299	3.05651772126352e-05	0.000126192060265876	0.00206781374102393
201347	2	2	0	0	16	48324761	0.000745790323988299	3.05651772126352e-05	0.000126192060265876	0.00206781374102393
201347	3	4	0	0	24	118746853	0.000745790323988299	3.05651772126352e-05	0.000126192060265876	0.00206781374102393
201347	4	15	0	0	65	54146812	0.000745790323988299	3.05651772126352e-05	0.000126192060265876	0.00206781374102393
201347	5	6	1	0	20	37991186	0.000745790323988299	3.05651772126352e-05	0.000126192060265876	0.00206781374102393
201348	1	4	1	0	5	18527172	0.00143880634993762	9.01601890300334e-05	0.000123250026017	0.00285384025938532
201348	2	4	0	0	10	48329784	0.00143880634993762	9.01601890300334e-05	0.000123250026017	0.00285384025938532
201348	3	4	0	0	16	118766273	0.00143880634993762	9.01601890300334e-05	0.000123250026017	0.00285384025938532
201348	4	14	1	0	53	54152844	0.00143880634993762	9.01601890300334e-05	0.000123250026017	0.00285384025938532
201348	5	13	3	1	38	38023937	0.00143880634993762	9.01601890300334e-05	0.000123250026017	0.00285384025938532
201349	1	11	1	0	39	18527062	0.00216354861497292	6.83502600112951e-05	0.000145857756318327	0.00284065144986004
201349	2	5	0	0	9	48334822	0.00216354861497292	6.83502600112951e-05	0.000145857756318327	0.00284065144986004
201349	3	3	0	0	7	118785897	0.00216354861497292	6.83502600112951e-05	0.000145857756318327	0.00284065144986004
201349	4	12	4	1	30	54158845	0.00216354861497292	6.83502600112951e-05	0.000145857756318327	0.00284065144986004
201349	5	2	0	0	8	38056722	0.00216354861497292	6.83502600112951e-05	0.000145857756318327	0.00284065144986004
201350	1	53	2	0	171	18526989	0.00313362754318464	0.000146235952015283	0.000117960002897541	0.00319862848603089
201350	2	127	11	0	290	48339874	0.00313362754318464	0.000146235952015283	0.000117960002897541	0.00319862848603089
201350	3	145	14	0	411	118805723	0.00313362754318464	0.000146235952015283	0.000117960002897541	0.00319862848603089
201350	4	401	43	0	1023	54164817	0.00313362754318464	0.000146235952015283	0.000117960002897541	0.00319862848603089
201350	5	235	21	1	658	38089542	0.00313362754318464	0.000146235952015283	0.000117960002897541	0.00319862848603089
201351	1	244	31	2	600	18526954	0.00616085307368088	0.00015245765854921	0.00015070136445221	0.00382726072039867
201351	2	59	2	0	163	48344942	0.00616085307368088	0.00015245765854921	0.00015070136445221	0.00382726072039867
201351	3	63	7	0	171	118825749	0.00616085307368088	0.00015245765854921	0.00015070136445221	0.00382726072039867
201351	4	232	28	3	555	54170760	0.00616085307368088	0.00015245765854921	0.00015070136445221	0.00382726072039867
201351	5	53	7	3	153	38122393	0.00616085307368088	0.00015245765854921	0.00015070136445221	0.00382726072039867
201352	1	216	20	0	379	18526954	0.00936596735191273	0.000168516458036309	0.00028517555179307	0.00638143548012393
201352	2	487	38	1	732	48350025	0.00936596735191273	0.000168516458036309	0.00028517555179307	0.00638143548012393
201352	3	563	46	0	968	118845973	0.00936596735191273	0.000168516458036309	0.00028517555179307	0.00638143548012393
201352	4	1378	151	1	2305	54176677	0.00936596735191273	0.000168516458036309	0.00028517555179307	0.00638143548012393
201352	5	910	87	2	1582	38155276	0.00936596735191273	0.000168516458036309	0.00028517555179307	0.00638143548012393
201401	1	793	62	0	1248	18526989	0.00787599250815277	0.000245116883955614	0.000204211569991064	0.00587456217288339
201401	2	252	24	1	397	48355125	0.00787599250815277	0.000245116883955614	0.000204211569991064	0.00587456217288339
201401	3	170	19	1	280	118866390	0.00787599250815277	0.000245116883955614	0.000204211569991064	0.00587456217288339
201401	4	766	92	4	1178	54182569	0.00787599250815277	0.000245116883955614	0.000204211569991064	0.00587456217288339
201401	5	208	20	1	363	38188189	0.00787599250815277	0.000245116883955614	0.000204211569991064	0.00587456217288339
201402	1	1454	173	2	2029	18527060	0.00552952315808124	0.000178371714776814	0.000188337930252685	0.00416724308881973
201402	2	2800	297	1	3598	48360242	0.00552952315808124	0.000178371714776814	0.000188337930252685	0.00416724308881973
201402	3	3167	367	2	4492	118887000	0.00552952315808124	0.000178371714776814	0.000188337930252685	0.00416724308881973
201402	4	6528	755	8	9296	54188438	0.00552952315808124	0.000178371714776814	0.000188337930252685	0.00416724308881973
201402	5	5116	581	2	7209	38221130	0.00552952315808124	0.000178371714776814	0.000188337930252685	0.00416724308881973
201403	1	3410	397	2	4605	18527163	0.00484648996062464	0.000195913840637495	0.000232607043625624	0.0039116859302702
201403	2	1478	175	2	2069	48365377	0.00484648996062464	0.000195913840637495	0.000232607043625624	0.0039116859302702
201403	3	891	98	2	1268	118907800	0.00484648996062464	0.000195913840637495	0.000232607043625624	0.0039116859302702
201403	4	4080	474	7	5292	54194284	0.00484648996062464	0.000195913840637495	0.000232607043625624	0.0039116859302702
201403	5	1076	107	1	1583	38254098	0.00484648996062464	0.000195913840637495	0.000232607043625624	0.0039116859302702
