studywk,agecat,region,rcu,pi,flu,allcause
2001,1,5,13,3,0,93
2001,1,6,13,4,0,97
2001,1,7,7,0,0,36
2001,1,8,3,0,0,17
2001,1,9,15,1,0,74
2001,1,10,2,0,0,17
2001,2,1,1,0,0,10
2001,2,2,5,0,0,8
2001,2,3,4,1,0,16
2001,2,4,5,1,0,38
2001,2,5,11,1,0,37
2001,2,6,2,0,0,32
2001,2,7,1,0,0,7
2001,2,8,2,0,0,4
2001,2,9,14,1,0,27
2001,2,10,1,0,0,7
2001,3,1,54,6,0,161
2001,3,2,114,16,0,263
2001,3,3,137,16,0,416
2001,3,4,396,45,2,999
2001,3,5,274,34,0,690
2001,3,6,220,22,0,627
2001,3,7,63,9,0,165
2001,3,8,37,3,0,124
2001,3,9,230,20,0,546
2001,3,10,61,7,0,141
2001,4,1,185,13,0,339
2001,4,2,394,40,0,621
2001,4,3,430,42,0,816
2001,4,4,1110,97,2,1848
2001,4,5,718,67,0,1292
2001,4,6,619,61,1,1078
2001,4,7,186,17,1,338
2001,4,8,105,9,0,224
2001,4,9,639,65,0,997
2001,4,10,163,21,0,288
2001,5,1,1244,171,0,1753
2001,5,2,2463,284,0,3090
2001,5,3,2511,280,0,3590
2001,5,4,5116,589,1,7138
2001,5,5,4287,493,0,6056
2001,5,6,2627,319,0,3761
2001,5,7,1229,141,0,1724
2001,5,8,671,71,0,976
2001,5,9,3340,464,0,4236
2001,5,10,944,106,0,1315
2002,1,1,0,0,0,13
2002,1,2,6,1,0,42
2002,1,3,7,0,0,46
2002,1,4,16,3,0,122
2002,1,5,14,2,0,88
2002,1,6,17,2,0,102
2002,1,7,3,1,0,30
2002,1,8,5,0,0,26
2002,1,9,11,2,0,72
2002,1,10,3,0,0,23
2002,2,1,0,0,0,1
2002,2,2,6,0,0,16
2002,2,3,4,0,0,17
2002,2,4,11,1,0,41
2002,2,5,6,1,0,26
2002,2,6,11,2,0,37
2002,2,7,3,1,0,6
2002,2,8,2,0,0,7
2002,2,9,12,1,0,30
2002,2,10,0,0,0,2
2002,3,1,54,2,0,138
2002,3,2,127,14,0,277
2002,3,3,149,21,0,410
2002,3,4,430,49,1,1057
2002,3,5,264,23,0,684
2002,3,6,204,27,0,598
2002,3,7,67,9,0,196
2002,3,8,42,3,0,128
2002,3,9,207,23,0,514
2002,3,10,62,4,0,152
2002,4,1,161,19,0,307
2002,4,2,373,41,0,604
2002,4,3,490,53,0,831
2002,4,4,1132,92,0,1889
2002,4,5,752,73,0,1352
2002,4,6,631,66,0,1050
2002,4,7,189,17,0,343
2002,4,8,109,10,0,211
2002,4,9,657,78,0,1009
2002,4,10,163,12,0,281
2002,5,1,1267,161,0,1754
2002,5,2,2430,253,0,3084
2002,5,3,2521,299,0,3552
2002,5,4,5038,563,0,7186
2002,5,5,4335,499,2,6100
2002,5,6,2618,281,0,3651
2002,5,7,1235,127,0,1709
2002,5,8,733,83,0,1060
2002,5,9,3275,453,0,4263
2002,5,10,928,106,1,1332
2003,1,1,2,1,0,15
2003,1,2,4,1,0,35
2003,1,3,7,0,0,60
2003,1,4,19,0,0,127
2003,1,5,14,1,0,98
2003,1,6,17,1,0,77
2003,1,7,5,0,0,29
2003,1,8,5,0,0,13
2003,1,9,15,5,0,79
2003,1,10,3,1,0,16
2003,2,1,0,0,0,2
2003,2,2,2,0,0,9
2003,2,3,3,0,0,15
2003,2,4,20,2,0,55
2003,2,5,8,0,0,39
2003,2,6,6,0,0,40
2003,2,7,0,0,0,11
2003,2,8,4,0,0,7
2003,2,9,11,2,0,24
2003,2,10,1,0,0,6
2003,3,1,45,2,0,160
2003,3,2,139,14,0,279
2003,3,3,122,11,0,367
2003,3,4,380,32,0,963
2003,3,5,244,28,0,645
2003,3,6,192,20,0,563
2003,3,7,65,11,0,197
2003,3,8,44,5,0,149
2003,3,9,211,24,0,535
2003,3,10,46,7,0,143
2003,4,1,167,14,0,302
2003,4,2,409,51,0,653
2003,4,3,445,45,0,827
2003,4,4,1034,79,1,1804
2003,4,5,795,65,0,1413
2003,4,6,618,72,0,1020
2003,4,7,200,10,0,352
2003,4,8,127,18,0,239
2003,4,9,613,56,0,941
2003,4,10,140,11,0,264
2003,5,1,1263,158,0,1742
2003,5,2,2408,260,0,3035
2003,5,3,2492,260,0,3567
2003,5,4,4906,550,0,7002
2003,5,5,4080,484,1,5823
2003,5,6,2633,339,1,3668
2003,5,7,1224,178,0,1692
2003,5,8,714,96,0,1036
2003,5,9,3336,393,0,4273
2003,5,10,881,119,0,1254
2004,1,1,1,0,0,12
2004,1,2,7,0,0,38
2004,1,3,5,0,0,64
2004,1,4,24,4,0,144
2004,1,5,21,5,0,97
2004,1,6,13,2,0,98
2004,1,7,4,1,0,35
2004,1,8,3,0,0,21
2004,1,9,13,1,0,79
2004,1,10,3,0,0,24
2004,2,1,1,0,0,5
2004,2,2,2,1,0,14
2004,2,3,3,1,0,20
2004,2,4,14,1,0,54
2004,2,5,15,2,0,50
2004,2,6,6,3,0,20
2004,2,7,3,1,0,12
2004,2,8,3,0,0,14
2004,2,9,12,1,0,44
2004,2,10,2,0,0,8
2004,3,1,56,2,0,155
2004,3,2,133,9,0,272
2004,3,3,131,11,0,363
2004,3,4,378,44,0,948
2004,3,5,236,15,0,682
2004,3,6,189,18,0,575
2004,3,7,71,7,0,195
2004,3,8,47,3,0,136
2004,3,9,221,19,0,554
2004,3,10,64,3,0,158
2004,4,1,168,19,0,310
2004,4,2,367,32,0,601
2004,4,3,483,49,0,815
2004,4,4,1108,76,1,1822
2004,4,5,722,59,0,1327
2004,4,6,554,43,1,990
2004,4,7,192,13,0,351
2004,4,8,114,8,0,219
2004,4,9,646,62,0,1029
2004,4,10,146,16,0,279
2004,5,1,1182,161,0,1669
2004,5,2,2319,268,0,2961
2004,5,3,2427,248,0,3454
2004,5,4,4923,519,0,7029
2004,5,5,4118,484,0,5913
2004,5,6,2628,287,0,3661
2004,5,7,1283,150,0,1811
2004,5,8,714,99,0,1055
2004,5,9,3283,416,0,4227
2004,5,10,862,99,0,1248
2005,1,1,4,0,0,15
2005,1,2,14,2,0,43
2005,1,3,8,2,0,75
2005,1,4,17,4,0,136
2005,1,5,15,3,0,94
2005,1,6,15,1,0,88
2005,1,7,5,0,0,31
2005,1,8,2,0,0,16
2005,1,9,10,0,0,59
2005,1,10,1,1,0,20
2005,2,1,0,0,0,6
2005,2,2,4,0,0,13
2005,2,3,5,0,0,23
2005,2,4,10,0,0,50
2005,2,5,12,4,0,37
2005,2,6,4,1,0,36
2005,2,7,0,0,0,13
2005,2,8,0,0,0,6
2005,2,9,10,2,0,29
2005,2,10,1,0,0,5
2005,3,1,72,10,0,174
2005,3,2,126,13,0,300
2005,3,3,152,10,0,418
2005,3,4,358,25,1,945
2005,3,5,241,33,0,646
2005,3,6,192,18,0,581
2005,3,7,62,2,0,167
2005,3,8,51,8,0,146
2005,3,9,235,21,0,543
2005,3,10,59,6,0,160
2005,4,1,190,14,0,348
2005,4,2,396,38,0,624
2005,4,3,438,38,0,795
2005,4,4,1075,79,1,1838
2005,4,5,750,63,1,1344
2005,4,6,582,67,0,1022
2005,4,7,186,16,0,349
2005,4,8,118,8,0,235
2005,4,9,608,66,0,981
2005,4,10,150,16,0,316
2005,5,1,1210,145,0,1709
2005,5,2,2231,240,0,2863
2005,5,3,2449,272,0,3467
2005,5,4,4948,541,0,7019
2005,5,5,4058,444,0,5846
2005,5,6,2550,290,0,3540
2005,5,7,1186,134,1,1664
2005,5,8,661,93,0,978
2005,5,9,3255,431,0,4241
2005,5,10,858,101,0,1255
2006,1,1,6,0,0,19
2006,1,2,7,1,1,29
2006,1,3,5,1,0,52
2006,1,4,14,1,0,117
2006,1,5,16,2,0,100
2006,1,6,11,3,0,82
2006,1,7,2,1,0,21
2006,1,8,5,1,0,23
2006,1,9,13,1,0,74
2006,1,10,1,0,0,22
2006,2,1,2,0,0,4
2006,2,2,2,0,0,13
2006,2,3,2,0,0,19
2006,2,4,16,2,0,47
2006,2,5,8,0,0,35
2006,2,6,6,0,0,41
2006,2,7,3,0,0,15
2006,2,8,2,0,0,6
2006,2,9,6,1,0,33
2006,2,10,1,0,0,10
2006,3,1,64,2,0,165
2006,3,2,118,9,0,267
2006,3,3,142,16,0,391
2006,3,4,408,40,2,1018
2006,3,5,248,27,0,682
2006,3,6,216,22,0,592
2006,3,7,53,5,0,167
2006,3,8,34,7,0,126
2006,3,9,223,26,1,524
2006,3,10,46,4,0,144
2006,4,1,174,17,0,319
2006,4,2,419,35,0,664
2006,4,3,423,45,0,784
2006,4,4,1121,95,0,1926
2006,4,5,766,61,0,1332
2006,4,6,562,42,0,995
2006,4,7,192,12,0,359
2006,4,8,122,10,0,215
2006,4,9,647,68,0,999
2006,4,10,148,16,0,290
2006,5,1,1176,157,0,1612
2006,5,2,2293,254,0,2908
2006,5,3,2413,270,0,3429
2006,5,4,4926,584,0,7065
2006,5,5,4135,476,1,5780
2006,5,6,2496,288,0,3573
2006,5,7,1212,134,0,1712
2006,5,8,659,72,0,971
2006,5,9,3096,397,0,4036
2006,5,10,915,110,0,1304
2007,1,1,2,2,0,26
2007,1,2,7,0,0,40
2007,1,3,12,1,0,68
2007,1,4,19,2,0,119
2007,1,5,14,2,0,101
2007,1,6,11,1,0,79
2007,1,7,2,1,0,20
2007,1,8,2,0,0,24
2007,1,9,18,1,0,67
2007,1,10,5,0,0,17
2007,2,1,1,0,0,8
2007,2,2,2,0,0,12
2007,2,3,3,0,0,14
2007,2,4,11,1,0,53
2007,2,5,8,2,0,38
2007,2,6,11,0,0,42
2007,2,7,1,1,0,7
2007,2,8,1,0,0,8
2007,2,9,5,0,0,18
2007,2,10,1,0,0,6
2007,3,1,56,7,0,161
2007,3,2,137,18,0,308
2007,3,3,126,12,0,423
2007,3,4,388,24,0,982
2007,3,5,233,24,0,640
2007,3,6,221,27,0,618
2007,3,7,46,5,0,176
2007,3,8,32,1,0,116
2007,3,9,206,21,0,525
2007,3,10,37,3,0,119
2007,4,1,164,18,0,307
2007,4,2,383,26,0,609
2007,4,3,458,38,0,836
2007,4,4,1146,92,1,1899
2007,4,5,722,64,0,1330
2007,4,6,566,62,0,1025
2007,4,7,203,17,0,368
2007,4,8,116,18,0,224
2007,4,9,665,68,0,1053
2007,4,10,140,14,0,279
2007,5,1,1189,144,0,1677
2007,5,2,2248,211,0,2868
2007,5,3,2428,266,0,3533
2007,5,4,5038,546,1,7115
2007,5,5,3999,457,0,5727
2007,5,6,2509,303,0,3584
2007,5,7,1172,130,0,1664
2007,5,8,683,80,0,992
2007,5,9,3148,372,0,4090
2007,5,10,888,101,0,1256
2008,1,1,3,1,0,17
2008,1,2,10,1,0,46
2008,1,3,6,1,0,63
2008,1,4,19,1,0,128
2008,1,5,20,4,0,87
2008,1,6,10,1,0,79
2008,1,7,5,1,0,29
2008,1,8,2,0,0,19
2008,1,9,13,2,1,64
2008,1,10,2,0,0,22
2008,2,1,1,0,0,6
2008,2,2,8,2,0,20
2008,2,3,7,3,0,21
2008,2,4,11,1,0,42
2008,2,5,14,1,0,51
2008,2,6,4,0,0,28
2008,2,7,2,1,0,9
2008,2,8,0,0,0,8
2008,2,9,9,1,0,32
2008,2,10,3,0,0,6
2008,3,1,56,5,0,164
2008,3,2,114,8,0,339
2008,3,3,122,8,0,366
2008,3,4,389,37,0,955
2008,3,5,230,21,0,649
2008,3,6,190,23,1,540
2008,3,7,71,4,0,181
2008,3,8,37,5,0,163
2008,3,9,220,15,0,534
2008,3,10,49,5,0,145
2008,4,1,185,15,0,335
2008,4,2,396,39,0,620
2008,4,3,440,43,0,818
2008,4,4,1040,92,0,1796
2008,4,5,735,48,0,1329
2008,4,6,574,57,1,1020
2008,4,7,181,25,0,352
2008,4,8,104,19,0,218
2008,4,9,581,55,0,943
2008,4,10,151,16,0,302
2008,5,1,1195,146,0,1706
2008,5,2,2361,216,0,2967
2008,5,3,2393,267,0,3437
2008,5,4,4860,536,0,6926
2008,5,5,4055,442,0,5826
2008,5,6,2375,262,0,3387
2008,5,7,1135,132,0,1625
2008,5,8,642,82,0,940
2008,5,9,3169,409,0,4081
2008,5,10,923,97,0,1333
2009,1,1,6,0,0,23
2009,1,2,7,0,0,50
2009,1,3,5,2,0,45
2009,1,4,18,5,1,129
2009,1,5,9,1,0,86
2009,1,6,13,1,0,89
2009,1,7,4,1,1,27
2009,1,8,4,0,0,25
2009,1,9,14,2,0,68
2009,1,10,5,2,0,22
2009,2,1,2,0,0,7
2009,2,2,2,0,0,16
2009,2,3,8,0,0,29
2009,2,4,9,2,0,55
2009,2,5,13,2,0,41
2009,2,6,3,1,0,31
2009,2,7,1,0,0,15
2009,2,8,2,1,0,16
2009,2,9,6,0,0,28
2009,2,10,2,0,0,7
2009,3,1,54,5,0,165
2009,3,2,149,11,0,343
2009,3,3,144,18,0,429
2009,3,4,386,26,0,951
2009,3,5,262,27,0,682
2009,3,6,184,20,0,548
2009,3,7,63,2,0,192
2009,3,8,52,4,0,172
2009,3,9,193,26,0,494
2009,3,10,39,5,0,161
2009,4,1,165,15,0,312
2009,4,2,431,37,0,650
2009,4,3,463,41,0,823
2009,4,4,1089,93,0,1823
2009,4,5,714,72,0,1307
2009,4,6,548,50,0,983
2009,4,7,209,19,0,383
2009,4,8,117,11,0,222
2009,4,9,619,55,0,1010
2009,4,10,148,12,0,280
2009,5,1,1118,163,0,1569
2009,5,2,2311,260,0,2927
2009,5,3,2304,249,0,3374
2009,5,4,4830,533,1,6909
2009,5,5,4015,427,0,5749
2009,5,6,2496,283,1,3540
2009,5,7,1103,121,0,1619
2009,5,8,635,78,0,922
2009,5,9,3157,376,0,4110
2009,5,10,961,98,0,1365
2010,1,1,1,0,0,15
2010,1,2,8,0,0,51
2010,1,3,3,2,0,61
2010,1,4,15,2,0,127
2010,1,5,13,3,0,94
2010,1,6,9,2,0,74
2010,1,7,3,0,0,24
2010,1,8,3,0,0,22
2010,1,9,20,2,0,84
2010,1,10,2,0,0,12
2010,2,1,0,0,0,4
2010,2,2,3,0,0,12
2010,2,3,1,0,0,14
2010,2,4,11,1,0,36
2010,2,5,8,2,0,34
2010,2,6,8,1,0,38
2010,2,7,1,0,0,11
2010,2,8,6,0,0,10
2010,2,9,9,1,0,23
2010,2,10,1,0,0,11
2010,3,1,50,6,0,162
2010,3,2,142,17,0,355
2010,3,3,129,9,0,411
2010,3,4,371,42,0,971
2010,3,5,264,26,0,721
2010,3,6,197,19,0,583
2010,3,7,70,11,0,204
2010,3,8,45,4,0,142
2010,3,9,213,22,0,562
2010,3,10,53,3,0,175
2010,4,1,216,19,0,379
2010,4,2,450,38,0,703
2010,4,3,421,27,0,778
2010,4,4,1091,95,1,1908
2010,4,5,787,74,0,1382
2010,4,6,591,52,0,1027
2010,4,7,196,10,0,352
2010,4,8,127,15,0,231
2010,4,9,652,69,1,1063
2010,4,10,179,16,0,340
2010,5,1,1190,145,0,1671
2010,5,2,2376,252,0,3009
2010,5,3,2475,239,0,3572
2010,5,4,4827,558,0,6924
2010,5,5,4170,505,0,5889
2010,5,6,2434,266,1,3460
2010,5,7,1173,127,0,1724
2010,5,8,635,78,0,956
2010,5,9,3076,371,0,4016
2010,5,10,901,98,0,1343
2011,1,1,2,0,0,16
2011,1,2,7,2,1,30
2011,1,3,6,0,0,58
2011,1,4,15,1,0,105
2011,1,5,9,2,0,103
2011,1,6,13,1,0,82
2011,1,7,5,1,0,36
2011,1,8,2,0,0,19
2011,1,9,19,4,1,74
2011,1,10,3,0,0,21
2011,2,1,1,0,0,4
2011,2,2,3,0,0,13
2011,2,3,6,0,0,29
2011,2,4,13,0,0,42
2011,2,5,9,2,0,54
2011,2,6,4,0,0,25
2011,2,7,4,1,0,12
2011,2,8,3,1,0,12
2011,2,9,9,4,1,25
2011,2,10,0,0,0,10
2011,3,1,52,4,0,139
2011,3,2,117,7,0,294
2011,3,3,127,14,0,407
2011,3,4,396,36,0,959
2011,3,5,245,31,1,706
2011,3,6,194,20,0,608
2011,3,7,59,3,0,199
2011,3,8,38,5,0,152
2011,3,9,232,20,1,567
2011,3,10,48,5,0,150
2011,4,1,140,12,0,304
2011,4,2,405,32,0,640
2011,4,3,419,45,0,776
2011,4,4,1010,83,0,1754
2011,4,5,734,50,0,1334
2011,4,6,633,52,0,1115
2011,4,7,183,14,0,345
2011,4,8,129,10,0,272
2011,4,9,631,72,0,1045
2011,4,10,147,16,0,295
2011,5,1,1142,124,0,1591
2011,5,2,2333,241,0,2993
2011,5,3,2370,257,0,3444
2011,5,4,4749,491,0,6840
2011,5,5,4066,502,0,5785
2011,5,6,2513,277,0,3545
2011,5,7,1188,145,0,1683
2011,5,8,622,68,0,943
2011,5,9,3131,376,0,4067
2011,5,10,914,101,0,1301
2012,1,1,1,0,0,17
2012,1,2,7,1,0,42
2012,1,3,9,0,0,47
2012,1,4,20,3,0,124
2012,1,5,13,3,0,90
2012,1,6,6,1,0,87
2012,1,7,3,0,0,24
2012,1,8,5,1,0,22
2012,1,9,15,0,0,75
2012,1,10,1,0,0,17
2012,2,1,1,1,0,7
2012,2,2,2,0,0,21
2012,2,3,2,0,0,18
2012,2,4,8,2,0,43
2012,2,5,2,0,0,31
2012,2,6,7,0,0,31
2012,2,7,2,0,0,11
2012,2,8,4,0,0,15
2012,2,9,4,1,0,29
2012,2,10,1,0,0,8
2012,3,1,80,8,0,171
2012,3,2,127,14,0,340
2012,3,3,127,4,0,418
2012,3,4,378,41,0,942
2012,3,5,247,28,0,672
2012,3,6,192,17,1,579
2012,3,7,50,5,1,176
2012,3,8,49,3,0,139
2012,3,9,197,17,0,528
2012,3,10,49,6,0,155
2012,4,1,165,14,0,280
2012,4,2,390,28,0,626
2012,4,3,420,35,1,789
2012,4,4,1028,72,0,1821
2012,4,5,684,44,0,1270
2012,4,6,608,49,0,1063
2012,4,7,190,15,0,345
2012,4,8,103,10,0,207
2012,4,9,690,47,0,1100
2012,4,10,165,11,0,334
2012,5,1,1169,154,0,1653
2012,5,2,2316,226,0,2936
2012,5,3,2371,233,0,3432
2012,5,4,4794,536,0,6867
2012,5,5,3986,471,0,5673
2012,5,6,2489,275,0,3512
2012,5,7,1171,134,0,1677
2012,5,8,692,87,0,1016
2012,5,9,3078,399,0,4010
2012,5,10,890,103,0,1286
2013,1,1,3,0,0,19
2013,1,2,4,0,0,34
2013,1,3,5,0,0,63
2013,1,4,22,2,0,129
2013,1,5,13,2,0,109
2013,1,6,10,1,0,77
2013,1,7,1,0,0,23
2013,1,8,4,0,0,30
2013,1,9,15,2,0,77
2013,1,10,1,0,0,22
2013,2,1,3,0,0,6
2013,2,2,2,0,0,17
2013,2,3,0,0,0,11
2013,2,4,8,1,0,54
2013,2,5,9,2,0,37
2013,2,6,13,1,0,30
2013,2,7,0,0,0,13
2013,2,8,2,0,0,14
2013,2,9,12,1,0,31
2013,2,10,2,0,0,8
2013,3,1,48,8,0,150
2013,3,2,136,13,0,317
2013,3,3,130,10,0,391
2013,3,4,370,34,1,936
2013,3,5,230,15,0,657
2013,3,6,188,14,0,548
2013,3,7,65,6,0,197
2013,3,8,40,2,0,132
2013,3,9,211,16,0,533
2013,3,10,39,4,0,153
2013,4,1,166,12,0,307
2013,4,2,391,30,0,583
2013,4,3,441,34,0,826
2013,4,4,1055,83,0,1809
2013,4,5,738,58,0,1423
2013,4,6,598,47,0,1052
2013,4,7,204,24,0,363
2013,4,8,109,3,0,230
2013,4,9,634,54,0,1000
2013,4,10,155,13,0,292
2013,5,1,1154,148,0,1645
2013,5,2,2250,272,0,2846
2013,5,3,2430,265,0,3460
2013,5,4,4688,496,2,6814
2013,5,5,3951,436,0,5742
2013,5,6,2492,260,0,3514
2013,5,7,1137,99,0,1642
2013,5,8,626,85,0,958
2013,5,9,2988,336,0,3893
2013,5,10,842,85,0,1222
2014,1,1,1,0,0,17
2014,1,2,3,0,0,28
2014,1,3,7,2,0,70
2014,1,4,19,0,0,119
2014,1,5,16,1,0,79
2014,1,6,16,3,0,97
2014,1,7,7,1,0,28
2014,1,8,6,0,0,25
2014,1,9,11,0,0,74
2014,1,10,2,0,0,25
2014,2,1,5,0,0,9
2014,2,2,2,0,0,11
2014,2,3,1,0,0,17
2014,2,4,13,1,0,47
2014,2,5,7,1,0,36
2014,2,6,12,3,0,44
2014,2,7,1,0,0,8
2014,2,8,2,0,0,5
2014,2,9,4,0,0,22
2014,2,10,1,0,0,11
2014,3,1,47,4,0,152
2014,3,2,124,11,0,277
2014,3,3,129,7,0,403
2014,3,4,362,29,0,1020
2014,3,5,235,22,0,667
2014,3,6,215,20,1,625
2014,3,7,61,7,0,171
2014,3,8,46,4,0,151
2014,3,9,208,18,0,544
2014,3,10,42,6,0,148
2014,4,1,189,22,0,338
2014,4,2,367,32,0,585
2014,4,3,417,38,0,786
2014,4,4,1097,74,0,1910
2014,4,5,705,59,0,1313
2014,4,6,604,44,0,1070
2014,4,7,182,14,0,356
2014,4,8,117,7,0,240
2014,4,9,633,60,0,1021
2014,4,10,157,13,0,309
2014,5,1,1182,168,0,1678
2014,5,2,2253,238,0,2858
2014,5,3,2429,250,0,3461
2014,5,4,4776,509,0,6914
2014,5,5,4020,440,0,5904
2014,5,6,2507,252,0,3503
2014,5,7,1106,133,0,1628
2014,5,8,600,66,0,901
2014,5,9,3004,394,0,3902
2014,5,10,894,82,0,1262
2015,1,1,1,0,0,16
2015,1,2,7,0,0,35
2015,1,3,7,0,0,70
2015,1,4,17,0,0,129
2015,1,5,18,3,0,110
2015,1,6,8,0,0,79
2015,1,7,4,0,0,27
2015,1,8,4,1,0,20
2015,1,9,9,1,0,66
2015,1,10,2,0,0,14
2015,2,1,2,0,0,5
2015,2,2,5,0,0,13
2015,2,3,7,1,0,19
2015,2,4,11,2,0,60
2015,2,5,8,1,0,36
2015,2,6,5,0,0,37
2015,2,7,1,0,0,10
2015,2,8,3,0,0,15
2015,2,9,4,0,0,24
2015,2,10,0,0,0,17
2015,3,1,42,6,0,140
2015,3,2,135,10,0,311
2015,3,3,151,12,0,417
2015,3,4,379,41,0,1005
2015,3,5,212,21,1,655
2015,3,6,240,30,1,622
2015,3,7,71,6,0,204
2015,3,8,31,4,0,119
2015,3,9,216,21,0,582
2015,3,10,41,2,0,148
2015,4,1,153,9,0,295
2015,4,2,377,38,0,604
2015,4,3,438,39,0,811
2015,4,4,1096,84,1,1900
2015,4,5,741,64,0,1344
2015,4,6,562,32,0,945
2015,4,7,208,20,1,368
2015,4,8,128,14,0,252
2015,4,9,570,43,0,956
2015,4,10,164,17,0,315
2015,5,1,1140,141,0,1610
2015,5,2,2285,236,0,2913
2015,5,3,2349,268,0,3396
2015,5,4,4671,471,0,6764
2015,5,5,3981,440,0,5790
2015,5,6,2521,263,0,3595
2015,5,7,1083,121,0,1587
2015,5,8,636,73,0,958
2015,5,9,3007,313,1,3891
2015,5,10,851,93,0,1253
2016,1,1,1,0,0,13
2016,1,2,6,0,0,37
2016,1,3,13,2,0,65
2016,1,4,28,1,0,148
2016,1,5,15,3,0,90
2016,1,6,7,2,0,83
2016,1,7,4,0,0,24
2016,1,8,3,0,0,20
2016,1,9,12,2,0,78
2016,1,10,6,1,0,20
2016,2,1,1,0,0,4
2016,2,2,5,1,0,10
2016,2,3,4,0,0,19
2016,2,4,13,1,0,38
2016,2,5,6,0,0,41
2016,2,6,3,0,0,30
2016,2,7,3,0,0,10
2016,2,8,1,0,0,4
2016,2,9,6,0,0,19
2016,2,10,2,0,0,11
2016,3,1,52,9,1,172
2016,3,2,117,9,0,305
2016,3,3,121,10,0,376
2016,3,4,340,45,0,908
2016,3,5,228,23,0,631
2016,3,6,209,21,0,585
2016,3,7,66,3,0,190
2016,3,8,45,3,0,133
2016,3,9,199,15,0,538
2016,3,10,45,4,0,133
2016,4,1,176,22,0,325
2016,4,2,384,19,0,592
2016,4,3,420,38,0,788
2016,4,4,1004,95,0,1748
2016,4,5,789,68,0,1407
2016,4,6,577,50,0,1038
2016,4,7,179,11,0,343
2016,4,8,107,9,0,217
2016,4,9,603,55,1,968
2016,4,10,169,19,0,306
2016,5,1,1188,157,0,1690
2016,5,2,2147,227,0,2770
2016,5,3,2311,244,0,3334
2016,5,4,4674,447,0,6765
2016,5,5,4140,432,0,5955
2016,5,6,2535,292,0,3620
2016,5,7,1166,126,0,1683
2016,5,8,596,85,0,892
2016,5,9,3158,376,1,4108
2016,5,10,879,95,0,1267
2017,1,1,1,0,0,11
2017,1,2,5,0,0,38
2017,1,3,5,1,0,47
2017,1,4,23,1,0,139
2017,1,5,12,2,0,90
2017,1,6,9,3,0,78
2017,1,7,4,0,0,23
2017,1,8,4,1,0,30
2017,1,9,20,2,0,88
2017,1,10,2,0,0,18
2017,2,1,2,0,0,8
2017,2,2,6,1,0,11
2017,2,3,7,0,0,22
2017,2,4,15,0,0,43
2017,2,5,8,0,0,34
2017,2,6,4,1,0,19
2017,2,7,3,1,0,12
2017,2,8,3,2,0,8
2017,2,9,6,0,0,31
2017,2,10,1,0,0,5
2017,3,1,51,7,0,159
2017,3,2,111,11,0,292
2017,3,3,129,7,1,403
2017,3,4,342,32,0,915
2017,3,5,210,15,0,695
2017,3,6,206,21,0,550
2017,3,7,62,7,0,184
2017,3,8,41,5,0,137
2017,3,9,219,19,0,559
2017,3,10,46,5,0,159
2017,4,1,164,9,0,292
2017,4,2,376,32,0,603
2017,4,3,398,27,0,744
2017,4,4,1084,90,0,1906
2017,4,5,721,59,0,1316
2017,4,6,578,44,0,995
2017,4,7,180,16,0,372
2017,4,8,111,7,0,212
2017,4,9,663,59,0,1072
2017,4,10,180,18,0,327
2017,5,1,1172,149,0,1650
2017,5,2,2293,234,0,2895
2017,5,3,2309,239,0,3412
2017,5,4,4619,478,1,6736
2017,5,5,3958,425,0,5794
2017,5,6,2505,273,0,3553
2017,5,7,1085,118,0,1543
2017,5,8,637,55,0,966
2017,5,9,3062,344,0,4027
2017,5,10,846,87,0,1258
2018,1,1,5,0,0,21
2018,1,2,9,0,0,38
2018,1,3,13,3,0,62
2018,1,4,21,3,0,128
2018,1,5,12,1,0,93
2018,1,6,12,1,0,87
2018,1,7,2,0,0,25
2018,1,8,2,0,0,26
2018,1,9,12,1,0,82
2018,1,10,2,0,0,15
2018,2,1,1,0,0,6
2018,2,2,5,0,0,16
2018,2,3,4,0,0,18
2018,2,4,12,0,0,42
2018,2,5,7,1,0,37
2018,2,6,5,0,0,25
2018,2,7,2,0,0,11
2018,2,8,1,0,0,11
2018,2,9,11,0,0,26
2018,2,10,1,0,0,4
2018,3,1,58,7,0,148
2018,3,2,120,13,0,295
2018,3,3,138,15,0,397
2018,3,4,349,39,0,930
2018,3,5,244,21,0,678
2018,3,6,196,26,0,568
2018,3,7,61,8,0,175
2018,3,8,42,7,0,132
2018,3,9,210,17,0,537
2018,3,10,50,2,0,156
2018,4,1,172,12,0,315
2018,4,2,398,27,0,641
2018,4,3,438,37,0,836
2018,4,4,1095,93,0,1806
2018,4,5,736,64,0,1316
2018,4,6,555,41,0,979
2018,4,7,194,17,0,357
2018,4,8,107,8,0,228
2018,4,9,578,59,0,984
2018,4,10,142,14,0,283
2018,5,1,1175,141,0,1713
2018,5,2,2360,230,0,2986
2018,5,3,2293,253,0,3313
2018,5,4,4680,488,0,6781
2018,5,5,3993,468,1,5785
2018,5,6,2461,260,0,3510
2018,5,7,1176,130,0,1649
2018,5,8,677,66,0,991
2018,5,9,3039,406,1,3987
2018,5,10,825,83,0,1235
2019,1,1,4,0,0,16
2019,1,2,9,1,0,42
2019,1,3,4,0,0,59
2019,1,4,28,4,0,150
2019,1,5,16,4,0,81
2019,1,6,10,0,0,76
2019,1,7,2,0,0,14
2019,1,8,4,0,0,23
2019,1,9,20,3,0,86
